,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
303,123,33.9622641509,159,2.14864864865,54,0.72972972973,105,1.41891891892,4.0,74,G,2.10810810811,0.891429007053,Chris,101108,Paul,3,0.571428571429,156,175,2.36486486486,2.85714285714,34.2857142857,5.71428571429,1610612746,Los Angeles Clippers,LAC,LAClippers,20.0687999725,338,45.5974842767,Defensive,2015,Reg
304,112,34.3023255814,172,2.49275362319,59,0.855072463768,113,1.63768115942,5.26315789474,69,C,2.42028985507,0.878947019577,Kelly,203482,Olynyk,41,1.05263157895,167,190,2.75362318841,5.26315789474,35.2631578947,5.26315789474,1610612738,Boston Celtics,BOS,Boston,29.0076007843,349,44.1860465116,Defensive,2015,Reg
305,125,37.2549019608,153,2.04,57,0.76,96,1.28,6.0773480663,75,G,2.16,0.89502799511,Thabo,200757,Sefolosha,25,1.10497237569,162,181,2.41333333333,5.52486187845,35.9116022099,10.4972375691,1610612737,Atlanta Hawks,ATL,Atlanta,26.1182994843,336,48.3660130719,Defensive,2015,Reg
306,281,40.8163265306,147,1.81481481481,60,0.740740740741,87,1.07407407407,1.89873417722,81,F,1.98765432099,1.01899003983,Doug ,203926,McDermott,3,0.0,161,158,1.95061728395,1.89873417722,39.8734177215,5.06329113924,1610612741,Chicago Bulls,CHI,Chicago,31.7269001007,180,52.7210884354,Defensive,2015,Reg
307,166,35.5704697987,149,2.44262295082,53,0.868852459016,96,1.5737704918,4.81927710843,61,F,2.50819672131,0.92168700695,Chandler,202718,Parsons,25,0.0,153,166,2.72131147541,4.81927710843,36.7469879518,5.42168674699,1610612742,Dallas Mavericks,DAL,Dallas,34.0163993835,295,46.9798657718,Defensive,2015,Reg
308,184,39.8692810458,153,1.98701298701,61,0.792207792208,92,1.19480519481,4.26829268293,77,C,2.0,0.939023971558,DeAndre,201599,Jordan,6,1.21951219512,154,164,2.12987012987,4.26829268293,40.243902439,3.65853658537,1610612746,Los Angeles Clippers,LAC,LAClippers,12.5478000641,277,47.0588235294,Defensive,2015,Reg
309,375,45.0,140,2.08955223881,63,0.940298507463,77,1.14925373134,3.40136054422,67,C,2.4328358209,1.10883998871,Nerlens,203457,Noel,4,1.36054421769,163,147,2.19402985075,3.40136054422,44.8979591837,2.72108843537,1610612755,Philadelphia 76ers,PHI,Philadelphia,16.4613990784,86,55.7142857143,Defensive,2015,Reg
310,288,38.2978723404,141,1.90540540541,54,0.72972972973,87,1.17567567568,4.51612903226,74,G,2.14864864865,1.02581000328,J.J.,200826,Barea,5,0.645161290323,159,155,2.09459459459,3.22580645161,38.7096774194,5.16129032258,1610612742,Dallas Mavericks,DAL,Dallas,24.8397006989,173,53.1914893617,Defensive,2015,Reg
311,214,37.0629370629,143,2.75,53,1.01923076923,90,1.73076923077,6.13496932515,52,G,3.0,0.957054972649,Jerryd,201573,Bayless,19,0.0,156,163,3.13461538462,5.52147239264,38.6503067485,6.13496932515,1610612749,Milwaukee Bucks,MIL,Milwaukee,34.1003990173,247,48.6013986014,Defensive,2015,Reg
312,158,33.9622641509,159,2.23943661972,54,0.760563380282,105,1.47887323944,5.14285714286,71,G,2.25352112676,0.914286017418,Patrick,201976,Beverley,2,1.71428571429,160,175,2.46478873239,4.0,33.7142857143,5.71428571429,1610612745,Houston Rockets,HOU,Houston,25.0358009338,303,47.1698113208,Defensive,2015,Reg
313,168,32.5443786982,169,2.1125,55,0.6875,114,1.425,3.2967032967,80,G,2.1,0.923076987267,Raymond,101109,Felton,2,0.0,168,182,2.275,3.2967032967,33.5164835165,3.84615384615,1610612742,Dallas Mavericks,DAL,Dallas,27.7017002106,291,45.5621301775,Defensive,2015,Reg
314,182,37.1794871795,156,1.95,58,0.725,98,1.225,3.97727272727,80,G,2.0625,0.9375,Cory,202709,Joseph,6,0.0,165,176,2.2,4.54545454545,36.9318181818,6.81818181818,1610612761,Toronto Raptors,TOR,Toronto,23.0366001129,279,49.0384615385,Defensive,2015,Reg
315,105,33.3333333333,168,2.27027027027,56,0.756756756757,112,1.51351351351,5.94594594595,74,G,2.17567567568,0.870270013809,JJ,200755,Redick,4,2.16216216216,161,185,2.5,5.94594594595,33.5135135135,5.40540540541,1610612746,Los Angeles Clippers,LAC,LAClippers,28.7266998291,356,43.4523809524,Defensive,2015,Reg
316,306,40.5594405594,143,1.81012658228,58,0.73417721519,85,1.07594936709,6.96202531646,79,F,2.07594936709,1.03796994686,Dante,201967,Cunningham,44,1.26582278481,164,158,2.0,5.69620253165,41.7721518987,3.79746835443,1610612740,New Orleans Pelicans,NOP,NewOrleans,24.3451004028,155,52.4475524476,Defensive,2015,Reg
317,253,38.0952380952,147,2.07042253521,56,0.788732394366,91,1.28169014085,5.38922155689,71,G-F,2.32394366197,0.988023996353,Arron,201167,Afflalo,4,0.0,165,167,2.35211267606,4.79041916168,38.3233532934,5.9880239521,1610612752,New York Knicks,NYK,NewYork,25.6135005951,208,51.7006802721,Defensive,2015,Reg
