,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
70,35.0,0.162,16.9,1.48,5,"787,1610612745",107.3,0.297,0.497,744,10.9,361,5.3,0.485,68,32,33.0,2.4,109.7,0.131,92.37,0.154,787,Charles Barkley,0.215,HOU,1610612745,11.5,0.564,0.218,36,0.529
71,41.0,0.055,25.2,1.25,5,"279,1610612745",109.5,0.111,0.7,10,0.4,7,0.3,0.7,24,14,5.2,-6.2,103.4,0.098,100.39,0.028,279,Charles Jones,0.104,HOU,1610612745,20.1,0.689,0.049,10,0.417
72,23.0,0.112,16.7,1.89,5,"1525,1610612765",98.6,0.11,0.377,69,2.3,26,0.9,0.377,30,12,7.8,4.0,102.6,0.065,95.15,0.068,1525,Charles O'Bannon,0.085,DET,1610612765,8.9,0.423,0.152,18,0.6
73,34.0,0.12,18.7,1.6,5,"891,1610612752",97.4,0.228,0.44,698,8.8,307,3.9,0.44,79,37,34.6,2.7,100.1,0.094,90.68,0.107,891,Charles Oakley,0.159,NYK,1610612752,11.7,0.475,0.149,42,0.532
74,22.0,0.128,11.8,0.78,5,"1520,1610612746",102.6,0.052,0.452,125,3.7,49,1.4,0.392,34,19,8.6,-7.5,95.1,0.05,95.13,0.05,1520,Charles Smith,0.051,LAC,1610612746,15.2,0.458,0.233,15,0.441
75,27.0,0.306,38.6,2.66,5,"369,1610612752",95.2,0.122,0.534,516,6.3,235,2.9,0.455,82,39,28.3,6.7,101.9,0.016,92.09,0.122,369,Charlie Ward,0.069,NYK,1610612752,14.5,0.567,0.148,43,0.524
76,21.0,0.242,23.2,1.8,5,"1497,1610612761",106.4,0.072,0.445,749,9.4,280,3.5,0.374,80,52,27.7,-10.6,95.8,0.029,95.93,0.09,1497,Chauncey Billups,0.049,TOR,1610612761,12.9,0.516,0.203,28,0.35
77,25.0,0.046,8.3,0.8,5,"685,1610612750",105.6,0.191,0.499,449,5.7,224,2.8,0.499,79,36,21.6,-0.5,105.1,0.095,94.84,0.08,685,Cherokee Parks,0.145,MIN,1610612750,10.3,0.533,0.154,43,0.544
78,23.0,0.094,10.3,0.85,5,"1512,1610612742",103.9,0.174,0.405,231,5.6,92,2.2,0.398,41,31,16.6,-9.8,94.0,0.082,93.41,0.077,1512,Chris Anstey,0.126,DAL,1610612742,12.1,0.455,0.201,10,0.244
79,24.0,0.112,13.1,1.23,5,"713,1610612750",102.9,0.105,0.465,452,8.9,190,3.7,0.42,51,23,22.9,-0.7,102.2,0.043,97.18,0.067,713,Chris Carr,0.075,MIN,1610612750,10.6,0.509,0.212,28,0.549
