,AST_PCT,AST_PCT_RANK,AST_RATIO,AST_RATIO_RANK,AST_TO,AST_TO_RANK,COURT_STATUS,DEF_RATING,DEF_RATING_RANK,DREB_PCT,DREB_PCT_RANK,EFG_PCT,EFG_PCT_RANK,GP,GP_RANK,GROUP_SET,L,L_RANK,MIN,MIN_RANK,NET_RATING,NET_RATING_RANK,OFF_RATING,OFF_RATING_RANK,OREB_PCT,OREB_PCT_RANK,PACE,PACE_RANK,PIE,PIE_RANK,REB_PCT,REB_PCT_RANK,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TM_TOV_PCT,TM_TOV_PCT_RANK,TS_PCT,TS_PCT_RANK,VS_PLAYER_ID,VS_PLAYER_NAME,W,W_PCT,W_PCT_RANK,W_RANK
0,0.607,15,17.6,11,1.51,14,On,104.9,14,0.725,14,0.51,8,42,3,On/Off Court,18,15,1127.0,4,-2.1,12,102.9,9,0.241,6,99.77,4,0.499,11,0.489,10,ATL,1610612737,Atlanta Hawks,0.156,14,0.542,8,203145,"Bazemore, Kent",24,0.571,10,6
1,0.614,13,15.2,16,1.34,16,On,97.6,4,0.752,12,0.41,16,17,12,On/Off Court,8,6,128.0,13,-10.8,16,86.8,16,0.206,14,97.03,16,0.432,16,0.464,14,ATL,1610612737,Atlanta Hawks,0.147,4,0.453,16,1627761,"Bembry, DeAndre'",9,0.529,13,12
2,0.618,11,17.6,12,1.57,10,On,97.8,5,0.78,3,0.511,7,44,1,On/Off Court,18,15,764.0,9,6.6,4,104.4,5,0.234,8,99.55,8,0.544,5,0.505,5,ATL,1610612737,Atlanta Hawks,0.15,6,0.55,5,1627098,"Delaney, Malcolm",26,0.591,7,1
3,0.681,4,19.7,2,2.0,2,On,99.3,7,0.711,15,0.525,3,6,15,On/Off Court,2,3,109.0,14,8.2,3,107.5,2,0.233,10,98.09,15,0.558,3,0.465,13,ATL,1610612737,Atlanta Hawks,0.135,3,0.555,3,2399,"Dunleavy, Mike",4,0.667,2,14
4,0.627,9,18.3,6,1.65,5,On,101.8,11,0.774,4,0.527,2,42,3,On/Off Court,17,12,957.0,6,5.7,5,107.5,3,0.253,3,100.37,2,0.549,4,0.516,3,ATL,1610612737,Atlanta Hawks,0.15,7,0.563,2,203501,"Hardaway Jr., Tim",25,0.595,6,4
5,0.593,17,17.3,14,1.39,15,On,101.5,10,0.77,6,0.508,9,39,8,On/Off Court,17,12,1136.0,3,1.1,8,102.5,10,0.287,2,99.44,9,0.514,8,0.531,2,ATL,1610612737,Atlanta Hawks,0.169,17,0.536,12,2730,"Howard, Dwight",22,0.564,11,8
6,0.647,7,18.1,9,1.55,11,On,102.0,12,0.762,9,0.501,13,35,9,On/Off Court,13,8,409.0,10,-0.8,9,101.2,11,0.222,12,99.99,3,0.502,10,0.486,11,ATL,1610612737,Atlanta Hawks,0.156,13,0.539,11,2743,"Humphries, Kris",22,0.629,4,8
7,0.686,3,18.9,3,1.6,7,On,80.4,2,0.708,16,0.519,4,9,14,On/Off Court,6,4,47.0,15,18.5,2,98.8,13,0.143,17,98.48,13,0.634,2,0.444,15,ATL,1610612737,Atlanta Hawks,0.154,11,0.545,6,203527,"Kelly, Ryan",3,0.333,17,15
8,0.65,6,18.5,4,1.54,13,On,106.4,15,0.758,10,0.503,12,32,10,On/Off Court,16,10,894.0,7,-7.1,14,99.3,12,0.233,9,100.73,1,0.478,14,0.495,9,ATL,1610612737,Atlanta Hawks,0.162,16,0.53,13,2594,"Korver, Kyle",16,0.5,14,10
9,0.624,10,18.2,7,1.61,6,On,99.7,8,0.764,7,0.518,5,41,5,On/Off Court,15,9,1388.0,1,5.2,6,104.9,4,0.233,11,99.61,6,0.542,6,0.502,7,ATL,1610612737,Atlanta Hawks,0.152,9,0.553,4,200794,"Millsap, Paul",26,0.634,3,1
10,0.634,8,18.0,10,1.58,8,On,106.4,16,0.763,8,0.507,10,40,7,On/Off Court,17,12,819.0,8,-3.6,13,102.9,8,0.244,5,99.76,5,0.49,13,0.504,6,ATL,1610612737,Atlanta Hawks,0.153,10,0.541,9,203488,"Muscala, Mike",23,0.575,9,7
11,0.875,1,13.9,17,1.75,4,On,98.6,6,0.846,1,0.266,17,2,16,On/Off Court,1,2,18.0,16,-18.0,17,80.6,17,0.208,13,98.18,14,0.341,17,0.432,16,ATL,1610612737,Atlanta Hawks,0.104,1,0.393,17,202390,"Neal, Gary",1,0.5,14,16
12,0.613,14,16.2,15,1.33,17,On,96.2,3,0.754,11,0.465,14,26,11,On/Off Court,12,7,271.0,11,-1.1,10,95.1,15,0.206,15,98.88,12,0.496,12,0.482,12,ATL,1610612737,Atlanta Hawks,0.159,15,0.51,14,1627752,"Prince, Taurean",14,0.538,12,11
13,0.617,12,18.1,8,1.57,9,On,104.8,13,0.748,13,0.513,6,44,1,On/Off Court,18,15,1343.0,2,-1.7,11,103.2,7,0.239,7,99.56,7,0.505,9,0.497,8,ATL,1610612737,Atlanta Hawks,0.155,12,0.543,7,203471,"Schroder, Dennis",26,0.591,7,1
14,0.708,2,18.4,5,2.06,1,On,106.5,17,0.691,17,0.452,15,12,13,On/Off Court,6,4,136.0,12,-10.3,15,96.2,14,0.185,16,98.91,11,0.446,15,0.412,17,ATL,1610612737,Atlanta Hawks,0.119,2,0.495,15,203118,"Scott, Mike",6,0.5,14,13
15,0.595,16,17.4,13,1.54,12,On,101.0,9,0.772,5,0.506,11,41,5,On/Off Court,16,10,1058.0,5,2.4,7,103.5,6,0.248,4,99.13,10,0.522,7,0.51,4,ATL,1610612737,Atlanta Hawks,0.151,8,0.539,10,200757,"Sefolosha, Thabo",25,0.61,5,4
16,0.667,5,20.5,1,2.0,2,On,28.6,1,0.833,2,0.6,1,1,17,On/Off Court,0,1,4.0,17,89.8,1,118.3,1,0.5,1,91.73,17,1.467,1,0.75,1,ATL,1610612737,Atlanta Hawks,0.148,5,0.592,1,204002,"Tavares, Edy",1,1.0,1,16
0,0.575,4,16.7,4,1.63,5,On,98.8,1,0.775,4,0.491,8,35,6,On/Off Court,23,10,552.0,10,0.4,1,99.2,14,0.196,13,95.99,11,0.482,4,0.488,9,MIA,1610612748,Miami Heat,0.134,7,0.518,9,202337,"Babbitt, Luke",12,0.343,6,7
1,0.551,8,16.5,6,1.58,9,On,108.4,12,0.76,8,0.506,3,36,5,On/Off Court,23,10,1238.0,3,-5.0,11,103.4,2,0.236,7,97.5,6,0.466,12,0.496,5,MIA,1610612748,Miami Heat,0.138,11,0.533,3,201609,"Dragic, Goran",13,0.361,4,2
2,0.608,2,17.9,1,1.89,1,On,110.1,15,0.742,12,0.507,2,24,9,On/Off Court,16,5,639.0,8,-5.2,12,104.9,1,0.241,6,97.41,8,0.472,8,0.483,12,MIA,1610612748,Miami Heat,0.129,4,0.534,2,201961,"Ellington, Wayne",8,0.333,7,9
3,0.672,1,15.2,14,1.16,14,On,110.1,14,0.659,15,0.43,15,13,14,On/Off Court,10,2,111.0,14,-23.1,15,87.0,15,0.158,14,97.1,9,0.356,15,0.392,15,MIA,1610612748,Miami Heat,0.165,15,0.48,15,2617,"Haslem, Udonis",3,0.231,13,13
4,0.565,5,16.2,7,1.56,10,On,103.1,6,0.786,2,0.492,7,39,4,On/Off Court,25,12,1011.0,5,-3.2,8,99.8,11,0.209,12,98.41,2,0.48,5,0.498,4,MIA,1610612748,Miami Heat,0.136,8,0.521,5,201949,"Johnson, James",14,0.359,5,1
5,0.548,10,15.7,11,1.51,11,On,102.6,5,0.78,3,0.483,13,40,1,On/Off Court,27,13,1239.0,2,-3.0,6,99.7,12,0.232,8,98.23,3,0.479,6,0.501,3,MIA,1610612748,Miami Heat,0.136,9,0.513,11,204020,"Johnson, Tyler",13,0.325,8,2
6,0.549,9,16.1,8,1.63,6,On,105.9,9,0.753,11,0.49,9,40,1,On/Off Court,27,13,1023.0,4,-3.9,9,102.0,4,0.247,3,95.57,12,0.472,7,0.496,6,MIA,1610612748,Miami Heat,0.132,5,0.519,7,203585,"McGruder, Rodney",13,0.325,8,2
7,0.588,3,17.3,2,1.75,2,On,109.4,13,0.758,9,0.484,11,22,12,On/Off Court,16,5,381.0,12,-9.1,14,100.3,9,0.244,5,93.74,15,0.446,14,0.491,8,MIA,1610612748,Miami Heat,0.133,6,0.51,14,201177,"McRoberts, Josh",6,0.273,11,11
8,0.531,14,15.5,13,1.63,7,On,102.2,3,0.767,7,0.483,12,35,6,On/Off Court,22,9,483.0,11,-1.3,3,100.9,7,0.216,11,99.02,1,0.485,2,0.488,10,MIA,1610612748,Miami Heat,0.124,1,0.516,10,203186,"Reed, Willie",13,0.371,3,2
9,0.545,11,15.7,9,1.48,13,On,102.2,4,0.792,1,0.485,10,28,8,On/Off Court,21,8,875.0,6,-2.9,5,99.4,13,0.244,4,97.5,5,0.471,9,0.507,2,MIA,1610612748,Miami Heat,0.141,13,0.51,13,1626196,"Richardson, Josh",7,0.25,12,10
10,0.54,12,15.7,10,1.5,12,On,103.3,7,0.754,10,0.492,6,24,9,On/Off Court,15,4,716.0,7,-3.1,7,100.3,10,0.224,9,97.61,4,0.468,11,0.486,11,MIA,1610612748,Miami Heat,0.138,10,0.519,8,203079,"Waiters, Dion",9,0.375,2,8
11,0.3,15,9.6,15,0.75,15,On,107.6,11,0.72,13,0.523,1,2,15,On/Off Court,0,1,27.0,15,-7.1,13,100.5,8,0.136,15,95.01,14,0.462,13,0.447,14,MIA,1610612748,Miami Heat,0.149,14,0.554,1,1627855,"White, Okaro",2,1.0,1,15
12,0.557,6,16.6,5,1.59,8,On,105.7,8,0.769,5,0.503,5,40,1,On/Off Court,27,13,1344.0,1,-2.7,4,102.9,3,0.253,1,96.26,10,0.483,3,0.51,1,MIA,1610612748,Miami Heat,0.14,12,0.527,4,202355,"Whiteside, Hassan",13,0.325,8,2
13,0.531,13,15.6,12,1.65,4,On,106.6,10,0.713,14,0.482,14,23,11,On/Off Court,20,7,369.0,13,-4.9,10,101.7,5,0.251,2,95.23,13,0.469,10,0.473,13,MIA,1610612748,Miami Heat,0.127,2,0.511,12,202682,"Williams, Derrick",3,0.13,15,13
14,0.553,7,16.9,3,1.75,3,On,101.5,2,0.768,6,0.504,4,18,13,On/Off Court,14,3,625.0,9,-0.4,2,101.1,6,0.217,10,97.5,7,0.501,1,0.493,7,MIA,1610612748,Miami Heat,0.128,3,0.52,6,1626159,"Winslow, Justise",4,0.222,14,12
0,0.623,9,18.6,8,1.89,1,On,104.7,5,0.749,10,0.519,9,42,3,On/Off Court,22,9,1463.0,2,3.2,4,107.9,3,0.238,5,96.85,12,0.525,2,0.497,10,MIL,1610612749,Milwaukee Bucks,0.133,1,0.556,10,203507,"Antetokounmpo, Giannis",20,0.476,4,1
1,0.607,13,18.3,13,1.69,9,On,107.5,13,0.766,4,0.52,8,37,8,On/Off Court,21,7,610.0,9,-0.5,9,106.9,7,0.247,2,98.94,1,0.501,9,0.513,1,MIL,1610612749,Milwaukee Bucks,0.146,9,0.559,9,201563,"Beasley, Michael",16,0.432,13,9
2,0.611,12,18.3,12,1.74,8,On,104.5,4,0.76,5,0.528,7,43,1,On/Off Court,23,13,1080.0,4,3.5,2,107.9,2,0.226,11,96.88,11,0.517,4,0.501,6,MIL,1610612749,Milwaukee Bucks,0.142,6,0.565,4,1627763,"Brogdon, Malcolm",20,0.465,7,1
3,0.634,5,18.5,9,1.76,7,On,107.2,11,0.756,7,0.505,13,38,7,On/Off Court,21,7,1009.0,5,-2.5,13,104.6,10,0.242,4,98.43,2,0.498,11,0.499,8,MIL,1610612749,Milwaukee Bucks,0.143,7,0.543,12,203521,"Dellavedova, Matthew",17,0.447,12,7
4,0.62,10,18.4,11,1.84,5,On,107.0,10,0.736,12,0.508,12,41,6,On/Off Court,22,9,826.0,7,-2.4,12,104.6,11,0.233,9,96.98,10,0.495,12,0.484,14,MIL,1610612749,Milwaukee Bucks,0.136,3,0.54,13,203089,"Henson, John",19,0.463,9,6
5,0.648,3,18.5,10,1.39,13,On,105.1,6,0.787,1,0.54,2,20,12,On/Off Court,10,2,98.0,13,0.8,7,105.9,9,0.244,3,91.1,13,0.49,13,0.51,3,MIL,1610612749,Milwaukee Bucks,0.179,12,0.573,3,1627748,"Maker, Thon",10,0.5,2,12
6,0.612,11,18.8,5,1.88,3,On,106.8,9,0.78,3,0.54,3,42,3,On/Off Court,22,9,879.0,6,4.8,1,111.6,1,0.233,8,97.8,5,0.527,1,0.513,2,MIL,1610612749,Milwaukee Bucks,0.135,2,0.581,2,202328,"Monroe, Greg",20,0.476,4,1
7,0.786,1,21.0,1,1.22,14,On,105.9,7,0.667,14,0.571,1,8,14,On/Off Court,2,1,22.0,14,-1.6,11,104.3,12,0.267,1,81.3,14,0.5,10,0.5,7,MIL,1610612749,Milwaukee Bucks,0.241,14,0.602,1,200779,"Novak, Steve",6,0.75,1,14
8,0.625,8,19.0,3,1.86,4,On,108.3,14,0.746,11,0.529,6,43,1,On/Off Court,23,13,1466.0,1,-0.9,10,107.4,5,0.21,14,97.96,3,0.506,7,0.486,13,MIL,1610612749,Milwaukee Bucks,0.137,4,0.565,5,203953,"Parker, Jabari",20,0.465,7,1
9,0.673,2,18.9,4,1.4,12,On,98.4,1,0.735,13,0.513,11,29,11,On/Off Court,15,4,258.0,11,0.8,6,99.2,14,0.23,10,97.03,9,0.501,8,0.506,4,MIL,1610612749,Milwaukee Bucks,0.182,13,0.544,11,203101,"Plumlee, Miles",14,0.483,3,11
10,0.63,7,19.3,2,1.89,2,On,107.3,12,0.752,9,0.534,4,42,3,On/Off Court,22,9,1220.0,3,0.2,8,107.6,4,0.216,13,97.21,8,0.507,6,0.494,12,MIL,1610612749,Milwaukee Bucks,0.138,5,0.564,6,203503,"Snell, Tony",20,0.476,4,1
11,0.633,6,18.7,7,1.66,10,On,104.4,3,0.755,8,0.529,5,35,10,On/Off Court,19,5,601.0,10,1.8,5,106.2,8,0.221,12,97.31,7,0.51,5,0.496,11,MIL,1610612749,Milwaukee Bucks,0.151,11,0.564,7,203141,"Teletovic, Mirza",16,0.457,11,9
12,0.642,4,18.7,6,1.77,6,On,104.0,2,0.758,6,0.518,10,37,8,On/Off Court,20,6,639.0,8,3.3,3,107.2,6,0.235,7,97.47,6,0.52,3,0.499,9,MIL,1610612749,Milwaukee Bucks,0.143,8,0.56,8,1891,"Terry, Jason",17,0.459,10,7
13,0.595,14,16.7,14,1.52,11,On,106.2,8,0.783,2,0.483,14,19,13,On/Off Court,12,3,199.0,12,-5.2,14,100.9,13,0.237,6,97.87,4,0.471,14,0.505,5,MIL,1610612749,Milwaukee Bucks,0.147,10,0.525,14,1626173,"Vaughn, Rashad",7,0.368,14,13
