,AVG_DRIB_PER_TOUCH,AVG_SEC_PER_TOUCH,ELBOW_TOUCHES,FRONT_CT_TOUCHES,GP,L,MIN,PAINT_TOUCHES,PLAYER_ID,PLAYER_NAME,POINTS,POST_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_PAINT_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_TOUCH,TEAM_ABBREVIATION,TEAM_ID,TIME_OF_POSS,TOUCHES,W
366,0.33,1.2,46,972,49,26,902.0,70,203544,Pero Antic,341,83,0.174,0.571,0.602,0.217,ATL,1610612737,31.6,1575,23
367,0.6,1.48,49,508,62,17,764.0,37,203103,Perry Jones III,216,53,0.122,0.973,0.811,0.25,OKC,1610612760,21.3,864,45
368,6.97,6.24,6,425,24,15,224.0,2,203491,Peyton Siva,54,4,0.0,0.0,0.0,0.112,DET,1610612765,50.2,483,9
369,4.96,4.52,27,2309,75,52,1132.0,10,203515,Phil Pressey,213,11,0.074,0.0,0.0,0.079,BOS,1610612738,203.2,2700,23
370,0.28,1.14,69,556,63,41,848.0,67,203112,Quincy Acy,171,83,0.101,0.522,0.59,0.138,SAC,1610612758,23.5,1236,22
371,1.59,2.18,28,686,52,31,789.0,16,203113,Quincy Miller,257,36,0.286,0.75,0.528,0.283,DEN,1610612743,33.0,909,21
372,1.67,2.25,5,285,15,8,270.0,14,202347,Quincy Pondexter,94,19,0.0,0.857,0.737,0.28,MEM,1610612763,12.6,336,7
373,5.13,4.99,85,2365,30,24,998.0,30,200765,Rajon Rondo,350,42,0.129,0.6,0.5,0.123,BOS,1610612738,237.4,2856,6
374,3.95,4.26,160,4508,83,53,2214.0,69,201196,Ramon Sessions,1021,66,0.381,0.58,0.606,0.204,MIL,1610612749,355.4,5003,30
375,3.1,3.41,60,3019,81,45,2485.0,29,200751,Randy Foye,1068,38,0.3,0.483,0.368,0.302,DEN,1610612743,200.8,3537,36
376,0.41,1.08,67,794,60,19,971.0,32,1740,Rashard Lewis,268,49,0.03,0.625,0.49,0.183,MIA,1610612748,26.3,1464,41
377,0.71,1.66,11,330,50,20,378.0,5,2446,Rasual Butler,136,8,0.182,0.4,0.25,0.31,IND,1610612754,12.2,439,30
378,1.42,1.94,89,1786,73,26,1936.0,40,951,Ray Allen,701,44,0.315,0.525,0.523,0.29,MIA,1610612748,78.1,2416,47
379,6.42,5.66,43,1654,45,29,897.0,21,203492,Ray McCallum,280,23,0.302,1.143,1.043,0.146,SAC,1610612758,181.1,1919,16
380,4.62,4.66,45,3721,65,34,2017.0,30,101109,Raymond Felton,630,33,0.311,0.9,0.697,0.136,NYK,1610612752,360.2,4636,31
381,0.66,1.37,25,316,43,13,396.0,2,203493,Reggie Bullock,115,2,0.08,1.0,1.0,0.26,LAC,1610612746,10.1,442,30
382,0.4,1.52,79,475,54,36,899.0,126,2501,Reggie Evans,214,137,0.139,0.754,0.723,0.187,SAC,1610612758,29.0,1147,18
383,5.0,4.82,87,4022,80,23,2277.0,33,202704,Reggie Jackson,1047,43,0.299,1.212,0.884,0.218,OKC,1610612760,386.4,4808,57
384,3.23,4.38,2,24,3,0,17.0,0,202130,Reggie Williams,11,0,1.0,0.0,0.0,0.355,OKC,1610612760,2.3,31,3
385,0.81,1.8,93,2676,82,57,2213.0,45,2210,Richard Jefferson,831,80,0.312,0.578,0.425,0.257,UTA,1610612762,96.9,3233,25
386,1.63,2.13,1,45,11,6,33.0,0,203495,Ricky Ledo,19,2,0.0,0.0,0.0,0.358,DAL,1610612742,1.9,53,5
387,5.04,4.78,53,5777,82,42,2638.0,29,201937,Ricky Rubio,781,78,0.245,0.586,0.192,0.109,MIN,1610612750,568.4,7137,40
388,0.5,1.22,27,583,53,27,655.0,14,203133,Robbie Hummel,181,17,0.296,0.357,0.235,0.189,MIN,1610612750,19.5,958,26
389,0.65,1.39,0,28,7,3,34.0,0,203496,Robert Covington,16,0,0.0,0.0,0.0,0.41,HOU,1610612745,0.9,39,4
390,0.44,1.43,117,1013,65,45,1089.0,181,203135,Robert Sacre,350,201,0.299,0.956,0.796,0.199,LAL,1610612747,42.0,1763,20
391,0.36,1.24,320,1649,82,28,2604.0,296,201577,Robin Lopez,908,328,0.334,1.041,0.97,0.31,POR,1610612757,60.5,2926,54
392,3.08,3.6,168,2392,73,46,1950.0,67,201155,Rodney Stuckey,1012,75,0.411,0.896,0.907,0.351,DET,1610612765,173.2,2887,27
393,2.79,2.77,7,280,25,7,260.0,2,2427,Roger Mason Jr.,74,5,0.286,0.0,0.0,0.219,MIA,1610612748,15.6,338,18
394,0.74,1.58,0,114,24,7,160.0,5,200758,Ronnie Brewer,7,5,0.0,0.8,0.8,0.044,CHI,1610612741,4.2,159,17
395,4.54,4.61,11,617,31,22,377.0,4,101179,Ronnie Price,74,4,0.0,0.5,0.5,0.105,ORL,1610612753,54.1,704,9
396,0.39,1.45,121,380,31,15,606.0,108,101142,Ronny Turiaf,149,95,0.099,0.833,0.832,0.197,MIN,1610612750,18.3,755,16
397,0.34,1.56,229,2039,81,26,2409.0,403,201579,Roy Hibbert,871,514,0.21,0.777,0.794,0.269,IND,1610612754,84.3,3233,55
398,8.58,7.27,0,11,2,0,5.0,0,2767,Royal Ivey,0,0,0.0,0.0,0.0,0.0,OKC,1610612760,1.5,12,2
399,0.5,1.15,1,3,3,2,9.0,1,203091,Royce White,0,1,0.0,0.0,0.0,0.0,SAC,1610612758,0.2,8,1
400,2.14,3.02,164,3250,72,46,2495.0,113,200752,Rudy Gay,1439,171,0.366,0.938,0.743,0.352,SAC,1610612758,205.9,4088,26
401,0.32,1.38,57,262,45,38,434.0,59,203497,Rudy Gobert,104,63,0.088,0.847,0.778,0.183,UTA,1610612762,13.0,568,7
402,5.43,5.22,40,3068,46,12,1412.0,41,201566,Russell Westbrook,1002,50,0.425,0.878,0.88,0.287,OKC,1610612760,303.2,3488,34
403,0.52,1.38,64,669,22,10,795.0,45,201583,Ryan Anderson,436,59,0.328,0.667,0.695,0.373,NOP,1610612740,26.9,1169,12
404,0.72,1.48,2,31,5,2,34.0,0,101155,Ryan Gomes,6,1,0.0,0.0,2.0,0.125,OKC,1610612760,1.2,48,3
405,0.26,1.16,42,258,61,18,482.0,66,200797,Ryan Hollins,141,69,0.357,1.015,0.986,0.261,LAC,1610612746,10.4,540,43
406,0.7,1.38,33,1195,59,44,1312.0,32,203527,Ryan Kelly,472,42,0.576,0.813,0.881,0.214,LAL,1610612747,50.8,2203,15
407,0.19,1.16,164,904,80,32,1614.0,270,2223,Samuel Dalembert,529,280,0.268,1.089,1.054,0.267,DAL,1610612742,38.2,1978,48
408,1.93,2.54,2,21,2,1,10.0,0,2756,Sasha Vujacic,5,0,1.0,0.0,0.0,0.179,LAC,1610612746,1.2,28,1
409,0.83,1.84,0,11,2,0,7.0,1,203816,Scotty Hopson,1,1,0.0,0.0,0.0,0.077,CLE,1610612739,0.4,13,2
410,0.28,1.38,301,2209,81,22,2666.0,271,201586,Serge Ibaka,1227,280,0.502,1.074,1.096,0.301,OKC,1610612760,93.4,4071,59
411,1.12,1.74,3,166,22,15,156.0,3,203508,Sergey Karasev,37,4,0.667,1.333,1.0,0.179,CLE,1610612739,6.0,207,7
412,3.17,3.18,0,14,2,1,13.0,0,203552,Seth Curry,3,0,0.0,0.0,0.0,0.158,CLE,1610612739,1.0,19,1
413,1.45,2.01,10,292,37,16,290.0,18,203498,Shabazz Muhammad,143,36,0.0,0.833,0.917,0.419,MIN,1610612750,11.4,341,21
414,0.34,0.93,61,1180,73,24,1468.0,33,2203,Shane Battier,298,41,0.033,0.97,0.78,0.136,MIA,1610612748,34.0,2196,49
415,0.83,1.37,0,16,2,2,12.0,1,202197,Shane Edwards,2,1,0.0,2.0,2.0,0.111,CLE,1610612739,0.4,18,0
416,4.82,4.48,6,923,48,22,489.0,8,203499,Shane Larkin,132,10,0.333,0.5,0.8,0.122,DAL,1610612742,80.6,1079,26
417,2.36,2.62,10,281,29,10,251.0,2,200769,Shannon Brown,63,4,0.4,0.0,0.5,0.184,NYK,1610612752,15.0,343,19
418,4.26,4.39,78,3285,75,34,1952.0,132,2733,Shaun Livingston,623,150,0.179,0.803,0.753,0.155,BKN,1610612751,294.2,4017,41
419,0.23,1.27,8,49,14,6,95.0,16,101183,Shavlik Randolph,20,18,0.0,0.75,0.667,0.16,PHX,1610612756,2.7,125,8
420,0.79,1.5,156,2394,76,32,2409.0,191,1890,Shawn Marion,791,252,0.244,0.89,0.754,0.212,DAL,1610612742,93.4,3727,44
421,0.42,1.17,22,547,36,22,751.0,18,200761,Shawne Williams,202,15,0.045,0.556,0.667,0.165,LAL,1610612747,23.8,1221,14
422,4.03,3.87,39,2874,72,39,1468.0,21,202714,Shelvin Mack,527,34,0.359,0.571,0.559,0.157,ATL,1610612737,217.3,3367,33
423,1.07,1.74,1,219,28,11,226.0,3,203524,Solomon Hill,47,9,0.0,2.0,0.667,0.159,IND,1610612754,8.6,296,17
424,0.25,0.89,3,59,11,9,85.0,1,200780,Solomon Jones,14,0,0.0,0.0,0.0,0.12,ORL,1610612753,1.7,117,2
425,0.43,1.4,313,2998,80,54,2470.0,254,201150,Spencer Hawes,1053,293,0.128,0.799,0.792,0.197,CLE,1610612739,124.8,5346,26
426,5.37,5.24,118,5475,77,28,2806.0,22,201939,Stephen Curry,1837,62,0.415,0.455,0.226,0.297,GSW,1610612744,541.1,6191,49
427,0.68,1.66,4,79,9,3,107.0,1,1536,Stephen Jackson,15,1,0.0,0.0,0.0,0.134,LAC,1610612746,3.1,112,6
428,4.97,4.66,34,2785,55,24,1498.0,14,2581,Steve Blake,378,23,0.059,0.143,0.304,0.117,GSW,1610612744,250.2,3224,31
429,5.21,4.57,9,666,15,11,313.0,3,959,Steve Nash,102,3,0.0,0.667,0.667,0.128,LAL,1610612747,60.5,795,4
430,0.43,1.09,4,408,54,26,540.0,3,200779,Steve Novak,178,3,0.5,0.0,0.0,0.25,TOR,1610612761,12.9,711,28
431,0.28,1.34,117,704,81,22,1197.0,146,203500,Steven Adams,265,174,0.197,0.644,0.615,0.164,OKC,1610612760,36.0,1616,59
432,0.48,1.4,326,2231,82,34,2351.0,322,201959,Taj Gibson,1069,545,0.129,0.863,0.76,0.291,CHI,1610612741,85.9,3672,48
433,1.1,2.04,143,2232,76,30,1948.0,83,2419,Tayshaun Prince,454,119,0.161,0.651,0.664,0.16,MEM,1610612763,96.6,2836,46
434,0.96,1.71,121,1746,76,25,2078.0,217,203093,Terrence Jones,921,244,0.281,1.06,1.086,0.296,HOU,1610612745,88.8,3108,51
435,1.43,2.02,47,1918,80,34,2137.0,31,203082,Terrence Ross,873,35,0.298,1.129,1.057,0.368,TOR,1610612761,80.0,2371,46
436,1.17,2.08,91,1334,61,17,1584.0,39,200757,Thabo Sefolosha,383,50,0.11,0.821,0.68,0.227,OKC,1610612760,58.4,1687,44
437,0.66,1.54,280,3304,79,61,2718.0,318,201152,Thaddeus Young,1417,391,0.371,0.868,0.79,0.263,PHI,1610612755,138.0,5379,18
438,0.58,1.44,119,674,70,23,873.0,78,203080,Thomas Robinson,339,90,0.244,0.769,0.789,0.242,POR,1610612757,33.5,1398,47
439,0.4,1.29,150,1265,59,13,1271.0,286,201168,Tiago Splitter,483,386,0.24,0.717,0.655,0.224,SAS,1610612759,46.5,2154,46
440,0.51,1.65,590,2900,74,18,2158.0,414,1495,Tim Duncan,1119,533,0.298,0.874,0.852,0.249,SAS,1610612759,123.5,4497,56
441,1.1,1.77,41,1573,81,44,1875.0,11,203501,Tim Hardaway Jr.,824,21,0.366,1.091,0.667,0.367,NYK,1610612752,66.2,2244,37
442,0.23,1.22,199,1350,82,46,1770.0,430,202389,Timofey Mozgov,770,470,0.181,0.826,0.791,0.27,DEN,1610612743,57.9,2855,36
443,0.94,1.83,100,1667,61,45,1850.0,110,202699,Tobias Harris,893,141,0.52,0.945,0.957,0.31,ORL,1610612753,87.9,2885,16
444,3.71,3.6,25,1067,51,18,675.0,11,201962,Toney Douglas,202,18,0.28,0.727,0.556,0.159,MIA,1610612748,76.1,1267,33
445,1.32,1.99,55,1257,55,24,1278.0,83,2754,Tony Allen,495,108,0.455,0.904,0.861,0.303,MEM,1610612763,54.3,1634,31
446,0.75,1.46,2,46,21,15,79.0,9,203502,Tony Mitchell,22,9,0.0,0.556,0.778,0.208,DET,1610612765,2.6,106,6
447,1.2,1.6,2,8,3,3,10.0,1,203183,Tony Mitchell,6,0,1.0,2.0,0.0,0.5,MIL,1610612749,0.3,12,0
448,5.57,4.92,231,4553,68,17,1997.0,61,2225,Tony Parker,1134,82,0.368,0.984,0.854,0.218,SAS,1610612759,425.7,5191,51
449,1.36,2.23,34,1200,77,31,1231.0,10,203503,Tony Snell,346,15,0.588,0.8,0.6,0.249,CHI,1610612741,51.4,1387,46
450,3.43,3.67,42,3105,72,54,1765.0,53,203100,Tony Wroten,939,71,0.357,0.906,0.915,0.262,PHI,1610612755,219.6,3586,18
451,1.46,2.14,1,123,25,12,147.0,4,203129,Tornike Shengelia,27,7,0.0,0.5,0.286,0.138,CHI,1610612741,6.9,195,13
452,5.27,4.77,10,626,51,25,372.0,10,203315,Toure' Murry,140,14,0.2,0.4,0.5,0.187,NYK,1610612752,59.7,750,26
453,0.94,1.59,38,828,63,41,1065.0,18,2566,Travis Outlaw,343,29,0.211,0.722,0.448,0.278,SAC,1610612758,32.6,1233,22
454,1.09,1.76,87,3018,76,35,2690.0,63,2772,Trevor Ariza,1100,89,0.333,0.857,0.663,0.277,WAS,1610612764,116.3,3970,41
455,0.36,1.23,179,1304,71,35,1529.0,147,202344,Trevor Booker,491,186,0.24,0.871,0.774,0.192,WAS,1610612764,52.2,2551,36
456,4.91,4.64,111,4942,70,46,2262.0,12,203504,Trey Burke,895,14,0.306,0.667,0.714,0.157,UTA,1610612762,440.2,5695,24
457,0.48,1.44,312,2047,82,49,2594.0,338,202684,Tristan Thompson,961,442,0.33,0.796,0.735,0.226,CLE,1610612739,102.3,4257,33
458,1.05,1.6,1,86,5,2,75.0,1,203584,Troy Daniels,42,1,0.0,0.0,0.0,0.393,HOU,1610612745,2.9,107,3
459,5.5,5.19,45,4396,62,33,2222.0,19,201951,Ty Lawson,1090,23,0.244,0.737,0.609,0.217,DEN,1610612743,433.9,5013,29
460,0.45,1.31,97,671,63,26,962.0,121,201946,Tyler Hansbrough,305,135,0.258,0.777,0.844,0.218,TOR,1610612761,30.5,1401,37
461,0.27,1.22,138,768,70,43,1049.0,124,203092,Tyler Zeller,399,168,0.275,0.887,0.869,0.279,CLE,1610612739,29.0,1431,27
462,3.54,3.97,138,3281,72,40,2028.0,58,201936,Tyreke Evans,1042,93,0.196,0.931,0.71,0.271,NOP,1610612740,254.8,3851,32
463,5.43,5.33,6,524,22,12,262.0,8,203116,Tyshawn Taylor,85,6,0.333,0.25,0.333,0.145,BKN,1610612751,52.2,587,10
464,0.35,1.42,270,1158,55,31,1662.0,228,2199,Tyson Chandler,480,222,0.17,1.158,1.153,0.218,NYK,1610612752,52.1,2201,24
465,0.24,1.11,52,361,46,16,653.0,72,2617,Udonis Haslem,173,72,0.135,0.778,0.875,0.21,MIA,1610612748,15.3,822,30
466,4.14,4.18,1,14,3,2,15.0,0,203505,Vander Blue,5,0,0.0,0.0,0.0,0.357,BOS,1610612738,1.0,14,1
467,0.32,1.15,5,42,20,7,59.0,10,203139,Viacheslav Kravtsov,20,12,0.0,1.2,1.083,0.19,PHX,1610612756,2.0,105,13
468,0.35,1.24,7,128,21,8,184.0,14,201964,Victor Claver,47,18,0.0,0.786,0.722,0.19,POR,1610612757,5.1,247,13
469,5.43,5.17,67,4443,80,57,2486.0,50,203506,Victor Oladipo,1106,53,0.09,0.78,0.774,0.205,ORL,1610612753,464.3,5392,23
470,1.18,2.11,87,2500,81,32,1973.0,35,1713,Vince Carter,967,76,0.287,0.771,0.408,0.271,DAL,1610612742,125.6,3573,49
471,0.47,1.32,35,500,37,24,488.0,54,203543,Vitor Faverani,164,71,0.2,0.833,0.775,0.177,BOS,1610612738,20.4,926,13
472,1.1,1.7,12,385,45,22,393.0,8,201961,Wayne Ellington,145,11,0.5,1.5,0.909,0.285,DAL,1610612742,14.4,508,23
473,0.49,1.21,70,1844,79,52,2240.0,87,202325,Wesley Johnson,715,126,0.357,0.989,0.714,0.246,LAL,1610612747,58.9,2909,27
474,1.09,1.81,87,2980,82,28,2780.0,78,202083,Wesley Matthews,1343,115,0.483,0.936,0.704,0.352,POR,1610612757,114.7,3810,54
475,2.45,2.86,14,496,41,14,387.0,19,203115,Will Barton,166,23,0.143,1.105,1.0,0.257,POR,1610612757,30.7,645,27
476,6.28,5.92,19,1955,56,39,1054.0,12,101198,Will Bynum,485,17,0.105,0.667,0.706,0.217,DET,1610612765,220.3,2233,17
477,1.82,2.24,42,993,55,17,869.0,12,2584,Willie Green,273,14,0.143,1.0,0.857,0.221,LAC,1610612746,46.3,1237,38
478,1.2,1.94,95,1955,62,35,1927.0,42,201163,Wilson Chandler,846,80,0.305,0.976,0.538,0.313,DEN,1610612743,87.7,2705,27
479,2.29,2.91,32,1237,43,27,908.0,23,202333,Xavier Henry,432,30,0.813,0.913,0.433,0.288,LAL,1610612747,72.6,1498,16
480,0.74,1.95,404,2989,79,30,2705.0,428,2216,Zach Randolph,1372,630,0.149,0.773,0.725,0.3,MEM,1610612763,148.5,4571,49
481,0.5,1.61,519,1524,52,42,1310.0,165,2585,Zaza Pachulia,402,203,0.116,0.515,0.601,0.183,MIL,1610612749,58.9,2193,10
