,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
69,74,49.3975903614,83,1.15277777778,41,0.569444444444,42,0.583333333333,10.0,72,F,1.5,1.08000004292,Kevin,201142,Durant,35,0.0,108,100,1.38888888889,7.0,51.0,7.0,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,5.46150016785,145,55.421686747,Offensive,2015,Reg
70,136,44.6601941748,103,2.28888888889,46,1.02222222222,57,1.26666666667,7.40740740741,45,F-C,2.28888888889,0.953703999519,Andrea,200745,Bargnani,9,3.7037037037,103,108,2.4,6.48148148148,46.2962962963,0.925925925926,1610612751,Brooklyn Nets,BKN,Brooklyn,33.0275001526,83,45.6310679612,Offensive,2015,Reg
71,44,54.6875,64,0.984615384615,35,0.538461538462,29,0.446153846154,27.5862068966,65,C,1.52307692308,1.13793003559,Tyson,2199,Chandler,4,5.74712643678,99,87,1.33846153846,27.5862068966,60.9195402299,3.44827586207,1610612756,Phoenix Suns,PHX,Phoenix,18.0123996735,175,54.6875,Offensive,2015,Reg
72,130,46.2365591398,93,1.36764705882,43,0.632352941176,50,0.735294117647,7.47663551402,68,F,1.51470588235,0.962616980076,Zach,2216,Randolph,50,0.0,103,107,1.57352941176,7.47663551402,47.6635514019,5.60747663551,1610612763,Memphis Grizzlies,MEM,Memphis,9.67450046539,89,47.311827957,Offensive,2015,Reg
73,50,60.2739726027,73,0.924050632911,44,0.556962025316,29,0.367088607595,10.0,79,F-C,1.27848101266,1.12222003937,Amir,101161,Johnson,90,2.22222222222,101,90,1.13924050633,10.0,55.5555555556,11.1111111111,1610612738,Boston Celtics,BOS,Boston,15.625,169,62.3287671233,Offensive,2015,Reg
74,27,66.1290322581,62,0.826666666667,41,0.546666666667,21,0.28,13.9240506329,75,C,1.28,1.21519005299,Timofey,202389,Mozgov,20,1.26582278481,96,79,1.05333333333,13.9240506329,62.0253164557,8.86075949367,1610612739,Cleveland Cavaliers,CLE,Cleveland,16.7728004456,192,66.1290322581,Offensive,2015,Reg
75,63,63.0136986301,73,1.02816901408,46,0.647887323944,27,0.380281690141,17.5824175824,71,C,1.40845070423,1.09889996052,Dwight,2730,Howard,12,7.69230769231,100,91,1.28169014085,15.3846153846,56.043956044,9.89010989011,1610612745,Houston Rockets,HOU,Houston,9.34292030334,156,63.0136986301,Offensive,2015,Reg
76,34,63.0769230769,65,0.802469135802,41,0.506172839506,24,0.296296296296,22.2222222222,81,C,1.30864197531,1.17778003216,Bismack,202687,Biyombo,8,2.22222222222,106,90,1.11111111111,20.0,63.3333333333,7.77777777778,1610612761,Toronto Raptors,TOR,Toronto,19.271900177,185,63.0769230769,Offensive,2015,Reg
77,17,67.1875,64,1.23076923077,43,0.826923076923,21,0.403846153846,17.2839506173,52,C-F,2.01923076923,1.2963000536,Amare,2405,Stoudemire,5,3.7037037037,105,81,1.55769230769,17.2839506173,65.4320987654,7.40740740741,1610612748,Miami Heat,MIA,Miami,27.2726993561,202,67.1875,Offensive,2015,Reg
78,159,45.7446808511,94,1.20512820513,43,0.551282051282,51,0.653846153846,6.60377358491,78,F,1.21794871795,0.896225988865,David,2561,West,30,2.83018867925,95,106,1.35897435897,6.60377358491,44.3396226415,7.54716981132,1610612759,San Antonio Spurs,SAS,SanAntonio,19.3784008026,60,45.7446808511,Offensive,2015,Reg
