,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler,Cut,Handoff,Isolation,Misc,OffScreen,Postup,OffRebound,PRRollMan,Spotup,Transition,Offensive_Metric
90,202340.0,Avery Bradley,1610612738.0,845.0,824.0,0.975147928994,-0.188804866882,19.8169551789,-5.36323740458,-2.76539238524,4.72631932369,-13.38200276,-0.0,3.62193823216,-0.0,39.58561184,-7.9099198857,22.1759751097
91,202397.0,Ish Smith,1610612740.0,270.0,218.0,0.807407407407,-12.5679433366,-0.0,-0.0,-2.31294107326,2.05800958148,-0.0,-0.0,-0.0,-0.0,1.24120082816,-0.80613942586,-18.6659084916
92,201951.0,Ty Lawson,1610612745.0,388.0,298.0,0.768041237113,-13.0842368216,-0.0,-1.64740668393,-3.94673394024,-1.54496486017,-0.0,-0.0,-0.0,-0.0,-4.76476036935,-9.29020845316,-52.4517706966
93,1626169.0,Stanley Johnson,1610612765.0,622.0,507.0,0.815112540193,-10.4476669234,4.56876347296,0.715645217269,-4.97110524182,6.16893400847,-3.43545447899,-5.08020536524,-4.48112761512,-0.0,-22.6111945781,-14.6873050946,-73.375854704
94,204020.0,Tyler Johnson,1610612748.0,317.0,314.0,0.990536277603,10.0313458478,13.9303598882,12.9586127037,2.52003727866,-1.80992974895,11.487947986,-0.0,0.264082433926,-0.0,5.58792190473,-8.98953123696,27.4748783598
95,1626170.0,Jerian Grant,1610612752.0,338.0,253.0,0.748520710059,-8.90761947276,8.56123179974,-0.655876226954,-3.27877577375,-1.48931283781,-3.62363886246,-0.0,-0.0,-0.0,-12.7528597651,-2.36503354326,-50.9205121628
96,1938.0,Manu Ginobili,1610612759.0,435.0,412.0,0.947126436782,-4.25051493991,-0.942542804134,7.1243573407,11.4765256609,-2.34199048409,-2.18273601861,-0.0,-0.0,-0.0,10.8190893683,6.2095888794,16.0813094258
97,203935.0,Marcus Smart,1610612738.0,440.0,372.0,0.845454545455,-0.908856445178,-1.15303329322,-3.03026437266,-4.00660343739,3.59558692915,-2.29030298599,-0.64339229198,-6.34340250083,-0.0,-7.12537145269,-5.35745247686,-35.45993772
98,201961.0,Wayne Ellington,1610612751.0,451.0,414.0,0.917960088692,7.52013159987,7.65934850539,-6.16119142416,2.04753028891,-1.34286082813,-6.4497061222,-0.0,-0.0,-0.0,1.01221715195,-2.15936441697,-10.5138547259
99,202694.0,Marcus Morris,1610612765.0,856.0,761.0,0.889018691589,-9.28863190416,8.56123179974,-3.33814349661,0.6234150715,-0.870006310095,-3.47535592728,11.2067477608,-2.5494142705,-7.60779032977,4.90838509317,0.128403810224,-15.9041555567
100,203148.0,Brian  Roberts,1610612766.0,118.0,112.0,0.949152542373,16.470684543,-0.0,-0.0,-1.79676589456,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0511973773,1.07883514056,8.61613280635
101,202734.0,ETwaun Moore,1610612741.0,288.0,287.0,0.996527777778,9.36471110155,12.3397959451,5.6499819686,-0.997483774034,1.20425773092,-0.0,-0.0,-0.0,-0.0,10.2584743144,-11.9557113911,18.4398769491
102,202691.0,Klay Thompson,1610612744.0,1080.0,1165.0,1.0787037037,2.92335593273,-2.1402830723,10.9872285577,-3.32991612302,14.0580962615,50.3704484496,-0.414527955458,-0.0,-0.0,26.6200419126,41.7963445851,126.366250161
103,204038.0,Langston Galloway,1610612752.0,486.0,468.0,0.962962962963,1.50699257423,5.43551729833,2.19970598999,0.0402193489412,0.619268639594,-1.35444087641,-0.0,0.187550308631,-0.0,6.20254948223,-6.82125373917,7.47077308928
104,203145.0,Kent  Bazemore,1610612737.0,663.0,621.0,0.93665158371,-12.5725934548,-0.722561469463,-7.78926100303,3.60091046546,4.27893455922,5.00555127595,-0.0,-0.0,-0.0,10.9625345298,-9.17790972121,-16.7857368072
105,2757.0,Beno Udrih,1610612748.0,177.0,138.0,0.779661016949,2.04145846429,-0.0,-4.30894250866,-0.0,-0.759148424013,-0.0,-0.0,-0.0,-0.0,3.15791679046,-6.47456226651,-16.1538613758
