,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
472,1,2,3,0.2,0.4,1,2,0,7.0,5,6,200748,Tyrus Thomas,2,0,MEM,1610612763,2
473,84,128,180,0.036,0.054,3,75,28,2286.0,2361,1411,2199,Tyson Chandler,181,41,DAL,1610612742,47
474,46,62,109,0.036,0.048,6,61,31,982.0,1290,970,2617,Udonis Haslem,85,10,MIA,1610612748,30
475,8,12,19,0.095,0.143,1,2,2,74.0,84,95,203505,Vander Blue,20,3,LAL,1610612747,0
476,1,1,2,0.012,0.012,0,10,4,76.0,86,62,201964,Victor Claver,8,0,POR,1610612757,6
477,295,383,685,0.097,0.126,21,72,50,2573.0,3036,3834,203506,Victor Oladipo,581,67,ORL,1610612753,22
478,79,102,170,0.066,0.086,3,66,21,1091.0,1191,1167,1713,Vince Carter,134,20,MEM,1610612763,45
479,105,139,241,0.081,0.108,13,65,47,1675.0,1289,1615,201961,Wayne Ellington,218,21,LAL,1610612747,18
480,124,156,278,0.072,0.09,9,76,56,2245.0,1728,1630,202325,Wesley Johnson,231,23,LAL,1610612747,20
481,139,171,332,0.073,0.09,5,60,19,2024.0,1895,2122,202083,Wesley Matthews,271,27,POR,1610612757,41
482,81,109,191,0.08,0.107,4,58,28,984.0,1018,1009,203115,Will Barton,176,24,DEN,1610612743,30
483,18,23,41,0.15,0.192,1,7,3,67.0,120,151,101198,Will Bynum,34,4,WAS,1610612764,4
484,8,11,17,0.068,0.093,0,8,2,69.0,118,128,203805,Will Cherry,18,3,TOR,1610612761,6
485,68,94,166,0.076,0.105,8,52,37,951.0,895,1080,2584,Willie Green,130,18,ORL,1610612753,15
486,134,192,329,0.056,0.08,13,78,50,2471.0,2410,2145,201163,Wilson Chandler,310,45,DEN,1610612743,28
487,3,4,7,0.056,0.074,1,9,8,86.0,54,56,202333,Xavier Henry,7,0,LAL,1610612747,1
488,267,392,597,0.083,0.122,43,76,61,1867.0,3207,3701,203897,Zach LaVine,574,82,MIN,1610612750,15
489,153,212,369,0.06,0.084,21,71,20,2304.0,2532,2310,2216,Zach Randolph,315,38,MEM,1610612763,51
490,173,244,386,0.091,0.128,19,72,39,1702.0,1906,1669,2585,Zaza Pachulia,324,52,MIL,1610612749,33
491,5,8,12,0.079,0.127,1,16,10,75.0,63,80,204054,Zoran Dragic,11,2,MIA,1610612748,6
