,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
179,29.0,0.028,0.028,5,"1576,1610612766",4,3,0.463,0.0,0.11,0.055,0.055,0.083,0.0,1576,Travis Williams,0.0,0.0,0.055,0.055,CHH,1610612766.0,1,0.25
180,35.0,0.005,0.005,5,"895,1610612737",4,3,0.565,0.095,0.12,0.18,0.44,0.05,0.0,895,Tyrone Corbin,0.0,0.01,0.02,0.04,ATL,1610612737.0,1,0.25
181,26.0,0.022,0.024,5,"452,1610612760",10,6,0.549,0.199,0.15,0.176,0.486,0.056,0.001,452,Vin Baker,0.086,0.009,0.047,0.178,SEA,1610612760.0,4,0.4
182,31.0,0.0,0.004,5,"219,1610612759",9,5,0.541,0.107,0.093,0.191,0.362,0.057,0.002,219,Vinny Del Negro,0.008,0.015,0.019,0.05,SAS,1610612759.0,4,0.444
183,23.0,0.0,0.034,5,"958,1610612739",4,3,0.599,0.135,0.194,0.354,0.404,0.067,0.0,958,Vitaly Potapenko,0.0,0.0,0.017,0.067,CLE,1610612739.0,1,0.25
184,30.0,0.023,0.016,5,"124,1610612766",9,5,0.554,0.155,0.145,0.182,0.374,0.055,0.002,124,Vlade Divac,0.032,0.003,0.023,0.11,CHH,1610612766.0,4,0.444
185,25.0,0.006,0.0,5,"702,1610612748",5,3,0.538,0.185,0.141,0.211,0.416,0.058,0.0,702,Voshon Lenard,0.02,0.014,0.046,0.029,MIA,1610612748.0,2,0.4
186,28.0,0.0,0.01,5,"1005,1610612757",4,3,0.512,0.121,0.096,0.177,0.565,0.091,0.0,1005,Walt Williams,0.025,0.035,0.03,0.061,POR,1610612757.0,1,0.25
187,27.0,0.0,0.0,5,"445,1610612739",4,3,0.557,0.135,0.094,0.258,0.434,0.02,0.0,445,Wesley Person,0.008,0.033,0.012,0.008,CLE,1610612739.0,1,0.25
188,32.0,0.026,0.011,5,"781,1610612759",9,5,0.541,0.143,0.114,0.217,0.371,0.074,0.0,781,Will Perdue,0.034,0.011,0.011,0.051,SAS,1610612759.0,4,0.444
189,23.0,0.019,0.027,5,"980,1610612739",4,3,0.558,0.114,0.103,0.232,0.403,0.084,0.004,980,Zydrunas Ilgauskas,0.057,0.015,0.042,0.167,CLE,1610612739.0,1,0.25
